0	33.33	33.33	0.00	0	0	0	0	0	0.00
1	60.33	57.33	0.50	1	1	12	15	5	0.90
2	51.33	10.33	0.33	1	0	14	17	5	0.60
3	41.00	35.33	0.50	1	1	12	15	1	0.80
4	7.67	45.67	0.33	1	1	9	12	5	0.60
5	63.33	9.33	0.75	0	1	9	12	2	0.70
6	2.67	23.67	0.75	1	0	12	15	1	0.80
7	34.33	43.33	0.75	1	1	14	17	3	0.60
8	20.67	16.67	0.50	1	0	14	17	3	0.70
9	29.67	53.67	0.33	0	1	12	15	1	0.70
10	39.00	30.33	0.33	1	0	14	17	1	0.60
11	4.00	52.00	0.50	1	1	12	15	1	0.90
12	29.33	55.00	0.50	1	0	12	15	5	0.80
13	35.67	41.67	0.75	0	1	14	17	1	0.90
14	2.67	24.67	0.33	0	1	9	12	1	0.60
15	35.00	41.67	0.75	1	1	12	15	1	0.70
16	39.33	64.00	0.50	0	1	12	15	3	0.80
17	48.67	3.67	0.33	0	1	12	15	2	0.80
18	31.00	4.33	0.75	0	1	14	17	4	0.80
19	62.67	41.67	0.50	0	1	12	15	5	0.80
20	29.00	39.00	0.75	1	0	9	12	3	0.70
21	41.00	10.33	0.33	1	1	9	12	4	0.90
22	40.33	63.00	0.75	1	1	9	12	1	0.70
23	58.00	42.67	0.75	1	0	9	12	3	0.70
24	65.67	26.67	0.50	1	1	12	15	5	0.60
25	50.33	55.00	0.33	1	1	12	15	2	0.70
26	46.67	1.33	0.50	1	1	14	17	2	0.70
27	26.00	61.33	0.33	0	1	12	15	3	0.80
28	32.00	50.00	0.33	1	1	9	12	1	0.90
29	32.00	49.00	0.33	1	1	14	17	1	0.90
30	49.67	60.67	0.33	1	0	14	17	3	0.80
31	29.00	63.67	0.33	1	0	12	15	1	0.90
32	63.00	50.33	0.33	1	1	9	12	4	0.70
33	33.00	48.00	0.75	1	1	14	17	1	0.70
34	21.33	17.33	0.50	0	1	12	15	2	0.80
35	2.33	50.33	0.75	1	1	12	15	4	0.70
36	50.33	33.00	0.50	0	1	9	12	2	0.90
37	29.00	39.33	0.50	1	1	12	15	1	0.60
38	59.67	47.00	0.33	1	0	9	12	4	0.80
39	64.00	50.33	0.50	1	0	12	15	3	0.80
40	47.67	0.00	0.50	1	1	14	17	5	0.80
41	22.00	19.33	0.50	1	1	9	12	5	0.90
42	40.67	4.67	0.50	1	0	9	12	5	0.90
43	22.00	17.33	0.75	0	1	9	12	2	0.60
44	57.67	18.33	0.50	0	1	12	15	3	0.60
45	39.67	12.33	0.33	1	1	14	17	4	0.70
46	66.33	9.33	0.33	0	1	12	15	4	0.60
47	30.00	53.67	0.33	1	0	12	15	2	0.70
48	12.00	64.33	0.33	0	1	14	17	3	0.90
49	53.00	53.33	0.50	1	1	14	17	1	0.70
50	64.67	37.33	0.75	1	1	14	17	3	0.70
51	58.67	57.67	0.33	1	0	9	12	4	0.90
52	39.00	64.33	0.33	0	1	9	12	2	0.80
53	62.00	32.00	0.33	0	1	14	17	1	0.70
54	13.00	18.67	0.50	1	0	14	17	3	0.70
55	63.00	40.00	0.75	1	0	9	12	3	0.60
56	9.67	46.33	0.75	0	1	12	15	3	0.60
57	12.33	63.33	0.75	1	0	9	12	5	0.80
58	55.00	39.00	0.75	0	1	14	17	1	0.60
59	5.33	28.00	0.33	0	1	14	17	2	0.90
60	62.33	32.33	0.75	1	0	12	15	3	0.90
61	3.33	51.00	0.33	1	1	12	15	2	0.60
62	64.67	49.67	0.33	1	0	12	15	1	0.70
63	62.33	37.33	0.50	1	0	12	15	1	0.90
64	34.33	23.33	0.33	1	0	14	17	1	0.60
65	64.33	53.00	0.50	0	1	9	12	4	0.60
66	25.67	38.33	0.75	1	1	14	17	3	0.70
67	63.33	51.33	0.50	1	1	9	12	3	0.70
68	1.00	25.00	0.50	1	1	14	17	1	0.80
69	5.67	31.00	0.33	1	1	12	15	3	0.60
70	50.33	55.67	0.33	0	1	12	15	3	0.70
71	4.00	28.33	0.50	1	0	12	15	1	0.80
72	40.00	3.67	0.50	0	1	14	17	3	0.60
73	46.67	60.33	0.50	0	1	14	17	5	0.70
74	2.00	22.33	0.75	0	1	12	15	2	0.80
75	45.67	1.33	0.50	1	1	14	17	2	0.90
76	34.33	41.33	0.50	1	1	9	12	5	0.80
77	3.33	22.33	0.33	1	0	9	12	4	0.90
78	16.00	10.00	0.75	1	1	12	15	1	0.80
79	17.67	22.33	0.75	1	0	12	15	1	0.70
80	54.67	37.67	0.50	1	1	9	12	2	0.90
81	15.67	16.33	0.75	0	1	12	15	2	0.90
82	62.33	30.67	0.75	1	0	9	12	4	0.60
83	40.33	38.33	0.33	1	1	12	15	3	0.80
84	15.33	17.00	0.75	0	1	14	17	3	0.70
85	48.00	63.00	0.50	1	0	12	15	5	0.70
86	60.00	31.00	0.33	0	1	14	17	4	0.60
87	50.67	56.00	0.50	0	1	14	17	4	0.60
88	39.00	31.67	0.50	1	1	12	15	4	0.70
89	65.00	8.33	0.33	1	1	12	15	3	0.90
90	36.00	56.00	0.33	1	0	14	17	2	0.60
91	49.67	34.33	0.50	1	0	9	12	3	0.80
92	20.00	19.33	0.75	0	1	9	12	4	0.80
93	65.67	26.33	0.75	1	0	9	12	2	0.90
94	13.00	19.33	0.75	1	1	14	17	3	0.80
95	49.00	62.00	0.75	1	0	9	12	4	0.80
96	51.33	54.33	0.50	0	1	12	15	2	0.80
97	32.00	42.67	0.75	1	0	12	15	1	0.90
98	10.00	62.33	0.75	1	0	9	12	3	0.90
99	41.00	40.33	0.33	1	0	14	17	2	0.70
100	34.67	22.67	0.50	1	1	14	17	5	0.70
101	34.00	42.67	0.50	0	1	12	15	2	0.80
102	6.00	29.67	0.33	1	1	12	15	2	0.80
103	65.67	25.67	0.50	0	1	9	12	5	0.60
104	52.00	3.67	0.33	0	1	12	15	1	0.70
105	48.00	11.00	0.33	1	0	14	17	3	0.80
106	33.67	22.33	0.33	1	0	9	12	3	0.90
107	53.00	40.33	0.50	0	1	14	17	3	0.80
108	28.00	64.00	0.75	0	1	14	17	4	0.70
109	46.33	2.33	0.33	1	0	14	17	5	0.60
110	2.33	50.67	0.75	0	1	12	15	1	0.90
111	60.33	49.00	0.50	0	1	14	17	2	0.80
112	34.67	56.67	0.75	1	0	12	15	2	0.70
113	4.33	27.00	0.33	1	1	9	12	4	0.90
114	57.33	19.00	0.33	1	0	12	15	5	0.70
115	26.67	36.00	0.50	0	1	14	17	1	0.60
116	60.00	57.00	0.33	1	0	12	15	1	0.80
117	48.67	1.00	0.33	1	1	12	15	3	0.60
118	41.00	11.00	0.33	1	0	12	15	2	0.80
119	42.33	2.67	0.33	1	0	14	17	1	0.60
120	61.67	38.33	0.75	1	0	14	17	5	0.70
121	64.00	37.67	0.75	1	1	12	15	1	0.80
122	64.67	25.00	0.50	1	1	14	17	3	0.90
123	45.00	0.00	0.33	0	1	12	15	5	0.60
124	52.33	10.00	0.50	1	0	14	17	3	0.70
125	17.67	9.67	0.33	0	1	12	15	5	0.80
126	28.33	36.67	0.75	1	1	12	15	1	0.80
127	60.67	57.00	0.33	1	1	9	12	4	0.70
128	26.33	64.33	0.33	1	0	12	15	4	0.70
129	60.33	17.33	0.50	1	0	9	12	2	0.80
130	49.33	34.33	0.50	1	1	9	12	3	0.80
131	63.33	36.33	0.75	1	1	12	15	4	0.60
132	39.67	62.67	0.33	1	0	14	17	5	0.70
133	65.67	46.67	0.50	0	1	14	17	2	0.80
134	54.00	41.00	0.75	1	1	9	12	1	0.60
135	34.00	56.67	0.75	0	1	12	15	2	0.60
136	40.00	66.00	0.75	1	0	9	12	5	0.60
137	58.33	16.67	0.33	1	1	14	17	5	0.70
138	7.67	47.33	0.50	1	1	14	17	5	0.80
139	49.67	33.00	0.75	0	1	12	15	4	0.90
140	34.00	58.00	0.75	1	0	9	12	1	0.60
141	10.00	47.33	0.33	0	1	14	17	1	0.70
142	58.33	47.67	0.33	1	1	9	12	1	0.90
143	64.33	9.00	0.33	1	0	9	12	4	0.90
144	64.33	27.33	0.33	0	1	9	12	1	0.90
145	34.33	22.33	0.33	1	0	12	15	2	0.90
146	18.33	21.33	0.75	1	0	12	15	4	0.60
147	65.67	8.33	0.33	1	0	12	15	3	0.70
148	14.00	35.00	0.33	0	1	9	12	3	0.60
149	33.33	43.00	0.75	1	0	14	17	4	0.80
150	40.00	38.33	0.33	1	1	14	17	4	0.60
151	61.00	40.00	0.75	0	1	12	15	5	0.60
152	38.33	29.67	0.50	1	0	12	15	2	0.90
153	65.33	9.00	0.50	0	1	14	17	4	0.60
154	43.67	12.67	0.33	1	1	9	12	4	0.80
155	48.33	10.33	0.75	0	1	14	17	1	0.80
156	65.33	45.67	0.50	1	1	9	12	2	0.80
157	32.67	50.00	0.33	0	1	9	12	1	0.80
158	53.00	2.67	0.50	1	1	14	17	3	0.70
159	5.00	29.33	0.75	1	0	9	12	1	0.80
160	63.67	9.00	0.33	0	1	9	12	1	0.90
161	65.33	37.00	0.50	1	0	9	12	5	0.60
162	50.00	2.00	0.50	0	1	9	12	2	0.70
163	31.67	24.67	0.50	1	1	12	15	3	0.70
164	14.00	33.67	0.33	0	1	12	15	3	0.70
165	17.67	19.67	0.50	0	1	12	15	3	0.60
166	64.33	7.67	0.50	0	1	12	15	3	0.70
167	13.33	35.00	0.75	1	0	12	15	5	0.90
168	50.67	1.33	0.75	1	1	14	17	4	0.60
169	33.33	50.33	0.50	0	1	14	17	5	0.80
170	8.00	46.67	0.33	0	1	9	12	5	0.60
171	29.00	65.00	0.33	0	1	9	12	4	0.60
172	46.67	2.00	0.33	1	1	9	12	5	0.70
173	65.67	37.67	0.50	1	1	14	17	5	0.90
174	13.33	61.00	0.33	1	0	12	15	1	0.80
175	42.33	38.00	0.33	1	1	12	15	4	0.60
176	60.67	15.33	0.75	1	0	9	12	5	0.60
177	50.33	63.33	0.50	1	1	12	15	2	0.80
178	2.67	23.00	0.33	1	0	14	17	4	0.80
179	14.67	17.33	0.50	1	1	9	12	1	0.70
180	14.33	18.00	0.75	1	0	9	12	3	0.60
181	59.67	58.00	0.50	1	0	14	17	3	0.60
182	4.33	50.67	0.33	1	0	9	12	1	0.60
183	45.67	0.33	0.33	0	1	14	17	3	0.90
184	42.33	39.33	0.33	1	0	9	12	4	0.70
185	39.33	30.67	0.75	1	0	9	12	4	0.80
186	43.00	13.33	0.33	1	0	14	17	5	0.60
187	41.00	1.33	0.50	1	0	14	17	1	0.90
188	18.33	8.00	0.50	1	1	9	12	5	0.60
189	13.67	60.67	0.50	1	1	14	17	4	0.80
190	7.33	44.33	0.50	0	1	12	15	5	0.70
191	50.33	33.67	0.50	0	1	12	15	5	0.60
192	27.33	64.67	0.75	0	1	12	15	2	0.80
193	61.67	41.33	0.50	1	1	14	17	5	0.60
194	60.00	49.00	0.33	1	1	9	12	3	0.60
195	32.33	2.33	0.33	1	0	12	15	5	0.90
196	36.00	55.00	0.33	0	1	14	17	4	0.80
197	15.67	16.67	0.33	0	1	12	15	5	0.70
198	31.00	55.67	0.75	1	1	9	12	1	0.80
199	62.00	30.33	0.75	1	1	9	12	1	0.60
200	41.33	2.00	0.33	0	1	14	17	3	0.80
201	49.67	55.67	0.33	0	1	12	15	2	0.60
202	41.67	12.67	0.75	0	1	12	15	3	0.70
203	41.00	2.67	0.50	1	0	14	17	2	0.80
204	66.33	25.33	0.33	1	0	12	15	5	0.80
205	64.67	43.00	0.33	0	1	14	17	1	0.70
206	41.33	39.00	0.33	0	1	14	17	1	0.60
207	38.33	1.33	0.75	1	0	14	17	1	0.70
208	35.00	23.33	0.50	1	1	12	15	2	0.80
209	40.00	30.67	0.50	0	1	9	12	5	0.60
210	66.67	45.33	0.33	1	1	12	15	4	0.60
211	4.67	28.00	0.33	1	1	14	17	2	0.80
212	33.33	50.00	0.75	1	1	9	12	2	0.90
213	63.33	37.33	0.50	0	1	14	17	4	0.70
214	48.67	2.33	0.33	1	1	9	12	2	0.80
215	65.33	9.33	0.75	1	1	12	15	5	0.80
216	33.33	2.00	0.75	1	0	12	15	1	0.60
217	39.33	32.33	0.75	1	1	12	15	1	0.90
218	4.00	51.33	0.50	1	1	12	15	2	0.90
219	32.33	54.00	0.33	1	0	14	17	4	0.60
220	65.33	26.00	0.33	1	0	12	15	5	0.90
221	57.33	38.00	0.33	0	1	9	12	4	0.60
222	4.67	30.67	0.50	0	1	14	17	5	0.60
223	2.33	47.33	0.33	1	1	9	12	4	0.90
224	21.00	18.33	0.75	1	1	14	17	4	0.90
225	18.00	10.00	0.75	0	1	14	17	2	0.80
226	47.00	2.67	0.33	0	1	9	12	5	0.90
227	52.00	4.00	0.75	1	1	9	12	2	0.70
228	44.67	2.00	0.75	1	1	12	15	2	0.80
229	66.00	26.00	0.75	0	1	12	15	5	0.90
230	21.67	17.67	0.50	0	1	12	15	3	0.60
231	17.33	9.33	0.33	1	0	12	15	2	0.60
232	41.67	5.00	0.33	0	1	9	12	4	0.70
233	66.33	38.33	0.33	1	0	9	12	5	0.60
234	10.67	59.33	0.50	0	1	12	15	1	0.80
235	59.67	18.33	0.50	1	1	14	17	2	0.80
236	3.67	50.33	0.75	1	1	12	15	1	0.80
237	33.00	51.33	0.75	1	1	9	12	5	0.60
238	31.67	5.33	0.50	1	1	14	17	2	0.70
239	27.67	65.67	0.50	1	1	9	12	1	0.70
240	9.00	45.00	0.33	1	0	9	12	2	0.90
241	34.00	40.33	0.33	1	0	14	17	1	0.70
242	59.67	55.00	0.33	1	0	14	17	4	0.70
243	29.00	65.33	0.75	1	1	9	12	5	0.70
244	12.67	63.33	0.50	1	1	14	17	1	0.80
245	61.00	55.67	0.75	0	1	14	17	5	0.60
246	15.33	16.33	0.33	0	1	14	17	1	0.80
247	49.67	1.67	0.50	0	1	9	12	4	0.70
248	28.00	64.67	0.75	1	0	12	15	4	0.60
249	31.00	50.00	0.75	1	1	12	15	5	0.60
250	11.67	62.00	0.33	1	1	9	12	3	0.80
251	59.00	48.67	0.75	1	0	12	15	2	0.90
252	8.67	49.00	0.75	0	1	9	12	1	0.70
253	7.00	28.33	0.50	1	0	12	15	4	0.90
254	65.00	32.33	0.75	1	0	12	15	4	0.80
255	33.00	48.67	0.75	0	1	14	17	5	0.70
256	65.00	43.00	0.50	1	1	9	12	4	0.60
257	35.00	42.33	0.75	1	0	9	12	4	0.70
258	63.33	8.00	0.50	1	0	12	15	2	0.80
259	59.33	55.00	0.50	1	1	12	15	2	0.80
260	22.67	16.67	0.50	1	0	14	17	4	0.80
261	63.33	36.67	0.33	1	0	9	12	2	0.90
262	20.00	17.00	0.75	1	0	9	12	3	0.60
263	60.00	16.67	0.33	1	1	14	17	4	0.90
264	60.33	50.33	0.50	1	0	14	17	2	0.70
265	47.67	63.00	0.50	1	1	9	12	5	0.90
266	18.67	19.67	0.33	1	1	12	15	4	0.60
267	16.00	36.00	0.50	1	0	9	12	5	0.70
268	16.67	22.33	0.33	0	1	14	17	5	0.70
269	33.67	23.33	0.33	1	1	12	15	5	0.80
270	61.67	41.00	0.75	1	1	14	17	4	0.70
271	12.67	62.67	0.33	0	1	12	15	3	0.70
272	50.33	9.33	0.50	1	1	14	17	3	0.90
273	40.33	2.67	0.33	1	1	9	12	3	0.80
274	8.33	47.67	0.50	0	1	9	12	3	0.80
275	8.67	46.00	0.33	0	1	12	15	2	0.70
276	58.67	48.00	0.50	1	0	9	12	1	0.90
277	26.00	39.67	0.50	1	1	14	17	3	0.80
278	17.00	10.33	0.33	1	0	14	17	1	0.90
279	36.33	58.33	0.33	1	1	12	15	1	0.90
280	50.00	32.67	0.50	0	1	12	15	5	0.90
281	60.00	17.33	0.75	1	0	14	17	1	0.80
282	47.00	1.33	0.33	0	1	14	17	5	0.60
283	50.67	1.00	0.33	0	1	12	15	1	0.60
284	55.33	39.00	0.50	1	0	12	15	5	0.70
285	31.00	2.33	0.33	1	1	9	12	5	0.80
286	37.67	31.33	0.33	1	0	14	17	5	0.80
287	27.67	62.67	0.33	1	0	14	17	4	0.70
288	2.67	24.33	0.50	1	0	14	17	2	0.60
289	51.33	0.67	0.33	1	0	12	15	4	0.60
290	5.67	50.00	0.50	1	0	12	15	3	0.90
291	38.67	63.00	0.33	1	0	14	17	3	0.60
292	46.67	3.67	0.75	1	1	12	15	3	0.60
293	63.00	32.33	0.75	0	1	14	17	5	0.70
294	61.33	38.67	0.50	0	1	14	17	5	0.90
295	66.00	25.33	0.75	1	1	9	12	1	0.60
296	62.00	31.33	0.50	1	0	9	12	2	0.80
297	32.33	21.67	0.33	0	1	9	12	2	0.90
298	51.33	57.33	0.50	1	1	12	15	2	0.80
299	30.00	53.33	0.50	1	0	12	15	2	0.60
300	36.33	42.00	0.50	1	1	12	15	5	0.60
301	49.33	32.67	0.75	1	1	12	15	4	0.80
302	48.00	56.67	0.50	0	1	14	17	4	0.70
303	64.33	27.67	0.33	1	1	12	15	3	0.80
304	5.00	29.00	0.33	1	0	14	17	2	0.60
305	29.67	52.67	0.33	1	0	14	17	2	0.90
306	51.00	9.67	0.33	1	1	12	15	4	0.90
307	61.00	50.67	0.50	1	0	14	17	3	0.80
308	17.67	20.33	0.75	1	0	9	12	5	0.70
309	41.00	12.00	0.75	1	1	12	15	2	0.90
310	19.67	19.00	0.75	1	1	14	17	5	0.70
311	34.00	40.67	0.33	1	1	12	15	3	0.60
312	15.00	16.00	0.50	0	1	14	17	1	0.80
