0	33.33	33.33	0.00	0	0	0	0	0	0.00
1	44.67	2.00	0.75	0	1	9	12	3	0.70
2	21.00	19.33	0.50	1	0	14	17	5	0.70
3	21.33	17.33	0.33	1	0	14	17	5	0.70
4	46.33	2.33	0.75	0	1	12	15	5	0.90
5	36.67	2.67	0.33	1	0	14	17	1	0.60
6	26.33	64.33	0.33	0	1	9	12	1	0.80
7	26.67	63.33	0.50	0	1	12	15	3	0.70
8	52.67	27.00	0.50	1	1	9	12	2	0.70
9	20.00	51.00	0.33	1	1	9	12	2	0.80
10	47.00	2.67	0.75	0	1	14	17	1	0.70
11	4.33	27.00	0.33	1	1	12	15	4	0.70
12	22.67	38.33	0.75	1	0	12	15	5	0.80
13	50.33	44.00	0.75	1	1	9	12	4	0.70
14	29.33	47.67	0.33	1	1	12	15	4	0.90
15	5.33	28.00	0.75	1	0	12	15	3	0.70
16	51.67	5.67	0.75	1	1	14	17	5	0.70
17	23.00	50.00	0.75	1	0	12	15	1	0.60
18	18.33	29.00	0.75	0	1	9	12	4	0.90
19	7.33	44.33	0.50	0	1	14	17	4	0.60
20	3.33	6.67	0.33	1	1	12	15	2	0.60
21	62.33	47.33	0.33	0	1	12	15	3	0.60
22	38.00	40.67	0.75	0	1	12	15	5	0.70
23	26.00	39.67	0.33	1	0	14	17	4	0.60
24	66.33	38.33	0.75	1	0	9	12	2	0.70
25	61.67	41.33	0.75	1	0	12	15	3	0.60
26	15.33	7.33	0.75	1	0	12	15	1	0.90
27	2.33	50.67	0.75	1	0	12	15	3	0.80
28	48.00	30.67	0.50	1	0	12	15	2	0.80
29	1.67	54.00	0.50	1	0	14	17	2	0.70
30	65.67	37.67	0.75	0	1	14	17	4	0.90
31	63.00	31.67	0.33	1	0	12	15	4	0.90
32	28.00	39.33	0.75	1	0	12	15	4	0.80
33	9.33	25.67	0.75	1	1	9	12	5	0.70
34	35.00	8.67	0.50	1	0	14	17	5	0.60
35	37.67	33.33	0.50	0	1	9	12	3	0.70
36	46.33	32.33	0.33	0	1	14	17	1	0.70
37	47.67	59.67	0.75	1	0	14	17	5	0.90
38	37.00	63.00	0.75	0	1	9	12	2	0.80
39	39.67	12.33	0.33	0	1	12	15	2	0.90
40	29.00	63.67	0.33	0	1	9	12	4	0.90
41	26.67	55.67	0.33	0	1	9	12	3	0.60
42	7.67	45.67	0.75	1	0	14	17	4	0.90
43	60.33	23.33	0.33	1	0	12	15	3	0.80
44	59.33	41.00	0.75	1	0	12	15	4	0.80
45	15.00	47.33	0.75	1	1	12	15	3	0.60
46	50.33	22.00	0.50	0	1	14	17	5	0.90
47	22.67	16.67	0.50	1	1	12	15	4	0.80
48	53.00	65.33	0.75	1	0	9	12	3	0.70
49	29.00	10.00	0.33	1	0	14	17	3	0.90
50	62.33	30.67	0.75	1	0	14	17	5	0.90
51	3.33	51.00	0.50	0	1	12	15	2	0.60
52	18.00	10.00	0.50	1	0	12	15	2	0.60
53	18.00	12.33	0.50	0	1	9	12	4	0.60
54	60.00	49.00	0.75	0	1	14	17	3	0.90
55	51.33	19.67	0.50	1	1	9	12	2	0.60
56	31.00	4.33	0.33	0	1	12	15	4	0.90
57	12.67	63.33	0.33	0	1	14	17	2	0.60
58	34.67	29.33	0.33	1	0	9	12	1	0.70
59	26.00	56.33	0.75	1	0	12	15	3	0.90
60	42.33	47.67	0.33	1	0	14	17	3	0.70
61	8.00	43.67	0.50	1	0	12	15	5	0.80
62	27.33	64.67	0.75	1	1	9	12	3	0.90
63	55.00	39.00	0.33	1	0	9	12	2	0.70
64	7.67	58.67	0.33	1	1	12	15	5	0.90
65	18.33	8.00	0.50	1	1	9	12	1	0.70
66	49.33	52.33	0.75	1	1	12	15	3	0.90
67	62.00	30.33	0.50	1	1	9	12	3	0.90
68	8.67	46.00	0.75	1	0	12	15	5	0.80
69	26.00	61.33	0.75	0	1	12	15	3	0.90
70	55.00	60.33	0.33	0	1	9	12	3	0.90
71	3.67	50.33	0.75	1	1	9	12	2	0.80
72	34.33	22.00	0.50	0	1	14	17	3	0.60
73	62.67	41.67	0.75	1	0	12	15	3	0.60
74	65.67	46.67	0.75	1	0	14	17	1	0.80
75	33.33	23.33	0.75	1	1	9	12	5	0.60
76	27.67	39.33	0.75	0	1	14	17	2	0.70
77	22.00	19.33	0.75	0	1	12	15	4	0.70
78	27.67	62.67	0.75	1	0	9	12	3	0.60
79	4.00	51.33	0.33	1	1	12	15	2	0.90
80	52.67	6.67	0.33	1	1	9	12	1	0.60
81	53.67	52.67	0.75	0	1	14	17	2	0.70
82	13.67	62.00	0.75	1	1	14	17	4	0.80
83	54.00	54.00	0.33	1	1	14	17	5	0.80
84	29.67	58.67	0.75	1	1	12	15	4	0.90
85	28.67	23.00	0.33	1	0	9	12	2	0.80
86	6.67	24.00	0.33	1	0	12	15	4	0.80
87	13.67	60.67	0.50	0	1	9	12	5	0.60
88	59.33	49.00	0.33	1	0	9	12	4	0.60
89	46.67	3.67	0.75	1	1	14	17	2	0.70
90	20.00	17.00	0.33	1	1	9	12	3	0.70
91	33.33	2.00	0.33	0	1	14	17	1	0.90
92	6.00	29.67	0.50	1	1	9	12	3	0.60
93	28.33	36.67	0.75	1	0	14	17	2	0.80
94	12.33	48.67	0.50	1	0	12	15	3	0.80
95	60.33	29.67	0.75	1	1	14	17	3	0.60
96	8.67	49.00	0.75	1	1	14	17	5	0.70
97	17.33	12.67	0.75	1	1	9	12	1	0.90
98	43.67	45.33	0.75	1	1	9	12	1	0.70
99	15.33	43.67	0.75	0	1	12	15	5	0.60
100	11.67	53.33	0.50	1	0	14	17	3	0.70
101	62.33	32.33	0.75	1	1	12	15	3	0.90
102	57.33	59.67	0.33	1	1	12	15	3	0.60
103	52.00	31.00	0.75	1	1	14	17	3	0.60
104	28.33	54.67	0.33	1	1	9	12	5	0.60
105	5.67	10.67	0.50	0	1	9	12	5	0.80
106	58.33	20.00	0.75	1	1	12	15	4	0.60
107	27.33	16.00	0.50	1	0	12	15	4	0.70
108	20.67	16.67	0.50	0	1	12	15	3	0.90
109	45.67	0.33	0.33	1	0	14	17	3	0.80
110	46.67	1.33	0.50	1	1	12	15	5	0.90
111	47.67	0.00	0.75	1	1	12	15	5	0.90
112	66.00	44.00	0.75	1	0	9	12	5	0.90
113	8.33	48.67	0.50	1	0	14	17	4	0.80
114	45.67	3.33	0.33	1	1	12	15	1	0.90
115	5.00	29.33	0.33	1	1	14	17	2	0.60
116	12.67	61.00	0.50	1	0	9	12	1	0.60
117	40.33	16.00	0.50	0	1	14	17	2	0.90
118	20.67	5.00	0.75	0	1	9	12	1	0.90
119	6.33	12.67	0.50	1	0	12	15	3	0.80
120	48.00	19.67	0.50	1	1	14	17	1	0.60
121	41.67	26.00	0.50	1	0	14	17	4	0.90
122	4.00	52.00	0.75	1	1	12	15	4	0.60
123	17.67	9.67	0.75	0	1	14	17	4	0.90
124	7.33	20.33	0.75	1	1	14	17	5	0.80
125	53.00	40.33	0.50	1	0	12	15	5	0.60
126	19.67	27.67	0.33	1	1	12	15	2	0.80
127	19.67	19.00	0.75	1	1	12	15	5	0.80
128	56.00	19.33	0.50	1	0	12	15	4	0.60
129	4.00	28.33	0.50	1	1	14	17	2	0.90
