0	33.33	33.33	0.00	0	0	0	0	0	0.00
1	6.67	19.67	0.33	1	1	12	15	4	0.70
2	59.33	20.33	0.33	0	1	9	12	5	0.60
3	13.00	62.00	0.33	1	1	12	15	1	0.60
4	60.67	36.67	0.75	1	1	12	15	3	0.80
5	62.00	21.67	0.33	1	1	14	17	2	0.80
6	19.33	6.33	0.75	1	1	14	17	4	0.90
7	20.00	23.67	0.50	1	0	9	12	1	0.80
8	28.67	50.00	0.33	0	1	12	15	5	0.70
9	13.33	31.67	0.75	1	1	12	15	5	0.90
10	41.00	30.00	0.50	1	0	12	15	1	0.60
11	18.33	33.33	0.33	0	1	12	15	3	0.70
12	6.00	11.67	0.75	1	0	14	17	1	0.80
13	29.33	50.67	0.75	1	1	9	12	1	0.60
14	8.67	13.67	0.50	0	1	14	17	5	0.90
15	8.00	43.67	0.75	1	0	9	12	3	0.70
16	32.33	64.00	0.50	1	1	14	17	3	0.80
17	21.00	14.67	0.33	1	0	14	17	3	0.70
18	0.33	18.00	0.50	1	1	14	17	1	0.90
19	44.67	52.33	0.33	1	1	9	12	3	0.80
20	58.67	44.00	0.33	1	1	14	17	5	0.90
21	51.67	5.67	0.33	0	1	9	12	1	0.70
22	53.00	62.33	0.50	0	1	12	15	5	0.70
23	58.00	64.67	0.50	0	1	12	15	4	0.80
24	45.33	30.00	0.50	1	0	12	15	4	0.90
25	0.33	49.67	0.75	0	1	14	17	1	0.60
26	27.67	60.00	0.75	1	1	14	17	5	0.80
27	21.00	47.00	0.33	0	1	14	17	5	0.60
28	13.00	37.33	0.50	1	0	12	15	5	0.90
29	61.33	46.67	0.33	1	1	12	15	1	0.80
30	16.67	10.33	0.33	1	1	12	15	1	0.80
31	9.33	53.33	0.33	1	0	14	17	4	0.60
32	47.67	59.67	0.75	1	1	12	15	4	0.60
33	24.67	54.33	0.75	0	1	12	15	1	0.70
34	13.00	50.33	0.50	0	1	9	12	2	0.90
35	57.00	23.00	0.75	1	1	14	17	3	0.80
36	51.00	6.33	0.50	1	0	9	12	1	0.70
37	37.00	63.00	0.50	1	0	9	12	2	0.60
38	1.67	40.67	0.75	1	1	12	15	1	0.90
39	53.00	35.00	0.75	1	1	14	17	2	0.70
40	16.33	33.00	0.33	0	1	14	17	4	0.90
41	17.67	58.33	0.50	0	1	9	12	2	0.80
42	16.00	35.33	0.50	0	1	14	17	1	0.60
43	33.67	42.33	0.75	0	1	9	12	3	0.70
44	49.67	26.00	0.33	0	1	12	15	3	0.80
45	26.00	56.33	0.75	1	0	12	15	5	0.90
46	52.33	47.33	0.33	1	0	14	17	3	0.60
47	25.00	56.67	0.50	1	1	9	12	4	0.70
48	52.00	31.00	0.75	1	1	9	12	5	0.80
49	1.67	43.33	0.50	1	0	14	17	4	0.90
50	52.67	27.00	0.75	0	1	14	17	4	0.70
51	28.33	28.33	0.33	0	1	9	12	1	0.80
52	63.00	27.67	0.33	1	1	14	17	3	0.90
53	22.00	1.00	0.75	1	1	14	17	2	0.80
54	15.00	31.67	0.75	0	1	14	17	5	0.90
55	54.00	54.00	0.75	0	1	14	17	2	0.80
56	28.00	62.67	0.50	0	1	9	12	5	0.60
57	12.67	33.67	0.50	1	0	14	17	2	0.70
58	18.33	17.00	0.50	1	0	12	15	2	0.80
59	58.67	19.33	0.33	0	1	9	12	1	0.70
60	16.00	31.33	0.33	0	1	14	17	5	0.90
61	57.67	49.00	0.75	1	0	14	17	4	0.60
62	11.67	3.00	0.50	1	1	12	15	3	0.80
63	37.33	14.00	0.50	1	0	14	17	5	0.70
64	3.67	39.33	0.75	1	1	12	15	2	0.60
65	51.67	7.33	0.50	1	1	14	17	5	0.90
66	14.00	58.00	0.75	1	1	14	17	5	0.60
67	51.33	2.33	0.33	0	1	12	15	4	0.90
68	60.33	13.00	0.50	0	1	14	17	3	0.60
69	20.00	51.00	0.33	0	1	12	15	2	0.70
70	57.00	12.00	0.75	1	1	9	12	3	0.60
71	52.67	44.00	0.33	1	0	14	17	3	0.80
72	37.33	58.00	0.33	1	0	14	17	1	0.60
73	32.33	43.00	0.75	0	1	9	12	2	0.60
74	22.67	63.67	0.33	1	1	9	12	3	0.60
75	41.33	63.67	0.50	1	1	14	17	2	0.80
76	28.67	36.67	0.33	1	1	14	17	4	0.90
77	52.67	6.67	0.75	1	0	12	15	2	0.60
78	43.33	18.33	0.33	0	1	9	12	3	0.80
79	60.00	22.00	0.50	0	1	12	15	3	0.60
80	6.00	19.67	0.50	1	1	9	12	1	0.80
81	46.33	52.67	0.50	0	1	12	15	3	0.60
82	12.33	48.67	0.50	1	1	14	17	2	0.80
83	5.67	10.67	0.33	1	0	9	12	3	0.60
84	28.67	23.00	0.33	0	1	9	12	5	0.60
85	22.33	23.33	0.33	1	1	12	15	4	0.60
86	39.67	37.67	0.50	0	1	9	12	1	0.60
87	45.33	4.00	0.75	1	0	12	15	2	0.60
88	16.33	23.67	0.75	1	1	14	17	3	0.80
89	40.33	16.00	0.33	1	0	9	12	1	0.90
90	39.33	39.00	0.75	0	1	12	15	5	0.60
91	34.67	29.33	0.50	1	0	12	15	1	0.90
92	29.67	58.67	0.50	1	0	9	12	1	0.80
93	15.33	13.33	0.75	1	0	9	12	2	0.70
94	26.00	24.00	0.50	1	0	9	12	2	0.90
95	23.00	50.00	0.50	0	1	14	17	3	0.70
96	2.00	40.00	0.50	1	1	12	15	4	0.70
97	51.33	9.67	0.33	1	0	12	15	2	0.90
98	23.33	43.33	0.75	0	1	14	17	1	0.60
99	57.33	62.00	0.50	1	0	12	15	1	0.70
100	7.67	56.00	0.50	0	1	12	15	3	0.90
101	21.67	14.00	0.33	0	1	9	12	2	0.60
102	17.67	60.00	0.33	1	0	14	17	4	0.90
103	30.00	1.33	0.75	1	0	12	15	5	0.80
104	25.33	34.00	0.75	1	0	9	12	3	0.80
105	10.00	22.33	0.50	1	1	9	12	4	0.60
106	46.00	24.00	0.50	1	0	12	15	3	0.60
107	22.67	38.33	0.33	1	1	14	17	4	0.60
108	28.00	27.00	0.50	0	1	12	15	2	0.70
109	34.67	47.33	0.33	1	1	14	17	2	0.90
110	34.67	1.67	0.50	1	0	12	15	4	0.80
111	10.33	21.00	0.50	1	0	9	12	1	0.80
112	10.00	61.00	0.75	1	0	14	17	3	0.80
113	47.00	48.67	0.33	1	1	12	15	5	0.80
114	53.00	65.33	0.50	1	1	9	12	1	0.60
115	6.67	24.00	0.50	0	1	14	17	1	0.80
116	37.67	33.33	0.75	1	0	9	12	3	0.90
117	61.33	33.67	0.33	1	0	9	12	2	0.90
118	27.33	16.00	0.75	1	0	14	17	3	0.90
119	19.00	52.33	0.50	0	1	12	15	1	0.80
120	22.33	46.00	0.50	1	0	12	15	4	0.70
121	60.33	23.33	0.33	1	1	12	15	2	0.90
122	21.00	49.67	0.75	0	1	14	17	1	0.90
123	13.67	14.33	0.33	1	1	12	15	1	0.60
124	24.67	22.33	0.50	1	1	9	12	2	0.70
125	46.00	20.33	0.75	1	1	9	12	2	0.70
126	60.67	3.00	0.75	1	0	12	15	2	0.60
127	34.67	58.67	0.33	1	0	12	15	2	0.70
128	20.00	61.33	0.33	1	0	12	15	5	0.70
129	21.00	64.00	0.50	1	0	12	15	4	0.70
130	25.67	39.67	0.33	1	1	14	17	5	0.80
131	45.67	13.67	0.50	1	1	14	17	3	0.60
132	50.33	60.00	0.75	1	1	9	12	2	0.70
133	21.00	50.33	0.50	1	1	9	12	2	0.60
134	48.67	1.00	0.33	1	1	14	17	1	0.70
135	62.00	2.67	0.33	0	1	12	15	2	0.90
136	17.00	54.00	0.33	0	1	12	15	2	0.60
137	19.00	39.33	0.33	1	0	9	12	2	0.70
138	35.67	32.00	0.75	1	1	14	17	4	0.90
139	51.33	61.33	0.33	1	1	14	17	3	0.90
140	15.33	1.67	0.50	1	1	14	17	1	0.90
141	26.67	63.33	0.75	0	1	12	15	3	0.90
142	33.33	48.00	0.50	0	1	9	12	2	0.60
143	40.33	15.33	0.75	1	1	9	12	2	0.60
144	59.00	44.67	0.75	1	0	12	15	1	0.90
145	51.67	35.67	0.33	1	1	9	12	2	0.90
146	20.67	50.67	0.75	1	1	9	12	5	0.90
147	49.33	12.67	0.33	1	0	14	17	1	0.90
148	59.33	42.33	0.33	1	0	14	17	1	0.60
149	13.67	5.33	0.75	0	1	9	12	3	0.80
150	48.00	30.67	0.50	1	0	9	12	1	0.80
151	40.67	4.33	0.33	1	1	12	15	4	0.90
152	65.67	2.33	0.33	1	0	9	12	4	0.70
153	3.00	40.67	0.50	0	1	12	15	5	0.80
154	9.00	32.33	0.33	0	1	9	12	4	0.60
155	49.67	58.67	0.75	1	0	9	12	4	0.90
156	35.33	13.67	0.33	1	0	14	17	5	0.60
157	6.33	17.00	0.75	0	1	14	17	1	0.80
158	2.67	29.67	0.50	1	0	12	15	1	0.80
159	50.33	44.00	0.33	1	1	14	17	1	0.90
160	18.67	49.33	0.50	1	1	9	12	1	0.60
161	40.67	12.67	0.50	1	0	14	17	4	0.90
162	30.00	58.00	0.75	1	0	12	15	4	0.80
163	38.00	40.67	0.75	1	1	14	17	5	0.60
164	36.00	49.33	0.33	0	1	12	15	1	0.70
165	13.67	24.33	0.75	1	1	14	17	3	0.90
166	49.67	34.33	0.50	0	1	12	15	5	0.80
167	14.00	49.33	0.50	0	1	9	12	3	0.70
168	34.33	32.33	0.33	0	1	9	12	2	0.80
169	35.67	44.33	0.50	1	1	12	15	5	0.70
170	31.67	16.67	0.75	0	1	12	15	3	0.80
171	38.00	61.00	0.75	1	0	14	17	4	0.80
172	37.67	35.00	0.75	1	1	12	15	4	0.70
173	47.33	9.00	0.33	1	0	9	12	3	0.90
174	8.33	55.00	0.33	0	1	9	12	5	0.90
175	56.00	19.33	0.33	1	0	12	15	2	0.70
176	66.67	54.00	0.75	1	0	9	12	5	0.80
177	45.00	36.67	0.50	1	0	12	15	1	0.60
178	22.00	32.67	0.75	0	1	14	17	5	0.90
179	18.33	29.00	0.33	1	1	12	15	1	0.70
180	38.67	17.33	0.50	0	1	12	15	3	0.80
181	41.67	17.67	0.33	1	1	14	17	2	0.60
182	38.33	16.67	0.50	1	1	12	15	1	0.70
183	32.33	3.00	0.33	1	1	14	17	2	0.70
184	61.33	36.67	0.50	1	0	12	15	3	0.90
185	36.67	36.67	0.75	1	0	12	15	3	0.80
186	21.00	38.67	0.50	1	0	14	17	1	0.90
187	50.67	40.67	0.50	0	1	14	17	2	0.90
188	31.33	39.67	0.33	1	0	14	17	5	0.80
189	15.33	43.67	0.50	1	0	14	17	5	0.80
190	27.00	61.00	0.50	1	1	14	17	5	0.80
191	1.00	33.67	0.33	0	1	9	12	3	0.90
192	63.67	41.33	0.33	1	1	14	17	5	0.80
193	45.00	15.00	0.33	1	0	12	15	2	0.80
194	41.67	16.33	0.50	1	0	9	12	5	0.80
195	57.67	14.00	0.33	1	0	9	12	3	0.70
196	57.33	59.67	0.75	0	1	9	12	5	0.90
197	7.67	41.00	0.75	1	1	12	15	3	0.60
198	4.00	5.00	0.50	1	1	12	15	4	0.90
199	39.33	15.00	0.50	0	1	9	12	3	0.70
200	3.33	6.67	0.33	0	1	14	17	4	0.90
201	53.67	1.00	0.33	0	1	14	17	5	0.60
